_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.rule.frequency,_source.previous_output,_source.data.uid,_source.data.euid,_source.data.tty,_source.data.srcuser,_source.data.file,_source.data.title,_source.previous_log,_source.data.extra_data,_source.data.pwd,_source.data.command,_source.decoder.ftscomment
wazuh-alerts-4.x-2025.07.26,KZOsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39556,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",247,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4148]: Failed password for root from 192.168.5.128 port 39556 ssh2,log,"Jul 26, 2025 @ 12:19:04.921",/var/log/auth.log,1753532344.243542,"Jul 26, 2025 @ 12:19:04.921", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,KpOsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39552,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,40,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4147]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39552 ssh2 [preauth],log,"Jul 26, 2025 @ 12:19:04.923",/var/log/auth.log,1753532344.244018,"Jul 26, 2025 @ 12:19:04.923", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,LZOsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39556,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,41,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4148]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39556 ssh2 [preauth],log,"Jul 26, 2025 @ 12:19:04.933",/var/log/auth.log,1753532344.246932,"Jul 26, 2025 @ 12:19:04.933", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,MZOsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39560,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",249,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4152]: Failed password for root from 192.168.5.128 port 39560 ssh2,log,"Jul 26, 2025 @ 12:19:04.946",/var/log/auth.log,1753532344.248821,"Jul 26, 2025 @ 12:19:04.946", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,MpOsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39558,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",250,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4151]: Failed password for root from 192.168.5.128 port 39558 ssh2,log,"Jul 26, 2025 @ 12:19:04.946",/var/log/auth.log,1753532344.249297,"Jul 26, 2025 @ 12:19:04.946", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,M5OsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39568,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",35,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4157]: Failed password for root from 192.168.5.128 port 39568 ssh2,log,"Jul 26, 2025 @ 12:19:04.950",/var/log/auth.log,1753532344.249773,"Jul 26, 2025 @ 12:19:04.950", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,OJOsRpgBX3sI58YkLhG1,1,1,oem-vm,sshd,Jul 26 14:19:04,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39560,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,43,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:19:04 oem-vm sshd[4152]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39560 ssh2 [preauth],log,"Jul 26, 2025 @ 12:19:04.960",/var/log/auth.log,1753532344.252138,"Jul 26, 2025 @ 12:19:04.960", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,cZOrRpgBX3sI58YkhRBJ,1,1,oem-vm,sshd,Jul 26 14:18:18,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",13,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:18 oem-vm sshd[4119]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:18.839",/var/log/auth.log,1753532298.143805,"Jul 26, 2025 @ 12:18:18.839", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,c5OrRpgBX3sI58YkhRBJ,1,1,oem-vm,sshd,Jul 26 14:18:18,192.168.5.136,wazuh,001,wazuh-vm, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",18, , , ,2501,"[""7.8""]", ,sshd,Jul 26 14:18:18 oem-vm sshd[4123]: Disconnecting authenticating user root 192.168.5.128 port 39532: Too many authentication failures [preauth],log,"Jul 26, 2025 @ 12:18:18.845",/var/log/auth.log,1753532298.144725,"Jul 26, 2025 @ 12:18:18.845", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,dZOrRpgBX3sI58YkhRBJ,1,1,oem-vm,sshd,Jul 26 14:18:18,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39534,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,19,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:18:18 oem-vm sshd[4125]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39534 ssh2 [preauth],log,"Jul 26, 2025 @ 12:18:18.851",/var/log/auth.log,1753532298.145756,"Jul 26, 2025 @ 12:18:18.851", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,fpOrRpgBX3sI58YkhhA-,1,1,oem-vm,sshd,Jul 26 14:18:19,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39516,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",161,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:18:19 oem-vm sshd[4113]: Failed password for root from 192.168.5.128 port 39516 ssh2,log,"Jul 26, 2025 @ 12:18:20.848",/var/log/auth.log,1753532300.152247,"Jul 26, 2025 @ 12:18:20.848", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,ipOrRpgBX3sI58YkhhA-,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",16,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4102]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:20.864",/var/log/auth.log,1753532300.157788,"Jul 26, 2025 @ 12:18:20.864", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,jJOrRpgBX3sI58YkhhA-,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",17,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4104]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:20.890",/var/log/auth.log,1753532300.158819,"Jul 26, 2025 @ 12:18:20.890", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,j5OrRpgBX3sI58YkhhA-,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",18,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4106]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:20.891",/var/log/auth.log,1753532300.160232,"Jul 26, 2025 @ 12:18:20.891", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,lZOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",19,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4109]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:20.904",/var/log/auth.log,1753532300.164559,"Jul 26, 2025 @ 12:18:20.904", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,lpOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",26, , , ,2501,"[""7.8""]", ,sshd,Jul 26 14:18:20 oem-vm sshd[4113]: Disconnecting authenticating user root 192.168.5.128 port 39516: Too many authentication failures [preauth],log,"Jul 26, 2025 @ 12:18:20.904",/var/log/auth.log,1753532300.165097,"Jul 26, 2025 @ 12:18:20.904", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,nZOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",21,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4112]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:21.273",/var/log/auth.log,1753532301.168260,"Jul 26, 2025 @ 12:18:21.273", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,npOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",7,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",40111,"[""7.1"",""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4115]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:21.275",/var/log/auth.log,1753532301.168798,"Jul 26, 2025 @ 12:18:21.275",12,"Jul 26 14:18:20 oem-vm sshd[4112]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:20 oem-vm sshd[4115]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39520 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4115]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39520 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4112]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39514 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4112]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39514 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4113]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:20 oem-vm sshd[4113]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39516 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4113]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39516 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4109]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root
Jul 26 14:18:20 oem-vm sshd[4109]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39512 ssh2 [preauth]
Jul 26 14:18:20 oem-vm sshd[4109]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39512 ssh2 [preauth]", , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,n5OrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39522,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,29,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4116]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39522 ssh2 [preauth],log,"Jul 26, 2025 @ 12:18:21.279",/var/log/auth.log,1753532301.170837,"Jul 26, 2025 @ 12:18:21.279", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,oJOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",29, , , ,2501,"[""7.8""]", ,sshd,Jul 26 14:18:20 oem-vm sshd[4116]: Disconnecting authenticating user root 192.168.5.128 port 39522: Too many authentication failures [preauth],log,"Jul 26, 2025 @ 12:18:21.281",/var/log/auth.log,1753532301.171219,"Jul 26, 2025 @ 12:18:21.281", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,oZOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,10,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",22,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4116]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:18:21.284",/var/log/auth.log,1753532301.171712,"Jul 26, 2025 @ 12:18:21.284", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,opOrRpgBX3sI58YkhhA_,1,1,oem-vm,sshd,Jul 26 14:18:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39518,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,30,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:18:20 oem-vm sshd[4114]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39518 ssh2 [preauth],log,"Jul 26, 2025 @ 12:18:21.288",/var/log/auth.log,1753532301.172250,"Jul 26, 2025 @ 12:18:21.288", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,qZOrRpgBX3sI58YkjRDb,1,1,oem-vm,sshd,Jul 26 14:18:22,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39502,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,32,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,sshd,Jul 26 14:18:22 oem-vm sshd[4100]: error: maximum authentication attempts exceeded for root from 192.168.5.128 port 39502 ssh2 [preauth],log,"Jul 26, 2025 @ 12:18:22.836",/var/log/auth.log,1753532302.175552,"Jul 26, 2025 @ 12:18:22.836", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,bZOqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:18,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",3,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:17:18 oem-vm sshd[4029]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:17:18.729",/var/log/auth.log,1753532238.8789,"Jul 26, 2025 @ 12:17:18.729", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,cJOqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:18,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",6,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:17:18 oem-vm sshd[4032]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:17:18.731",/var/log/auth.log,1753532238.10376,"Jul 26, 2025 @ 12:17:18.731", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,c5OqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:18,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",8,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Jul 26 14:17:18 oem-vm sshd[4034]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.5.128  user=root,log,"Jul 26, 2025 @ 12:17:18.749",/var/log/auth.log,1753532238.11966,"Jul 26, 2025 @ 12:17:18.749", , ,0,0,ssh, , , , , , , , 
wazuh-alerts-4.x-2025.07.26,fZOqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:19,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39474,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:17:19 oem-vm sshd[4026]: Failed password for root from 192.168.5.128 port 39474 ssh2,log,"Jul 26, 2025 @ 12:17:20.755",/var/log/auth.log,1753532240.18311,"Jul 26, 2025 @ 12:17:20.755", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,fpOqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39476,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",3,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:17:20 oem-vm sshd[4027]: Failed password for root from 192.168.5.128 port 39476 ssh2,log,"Jul 26, 2025 @ 12:17:20.755",/var/log/auth.log,1753532240.18786,"Jul 26, 2025 @ 12:17:20.755", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,f5OqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39470,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",4,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:17:20 oem-vm sshd[4025]: Failed password for root from 192.168.5.128 port 39470 ssh2,log,"Jul 26, 2025 @ 12:17:20.756",/var/log/auth.log,1753532240.19261,"Jul 26, 2025 @ 12:17:20.756", , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.07.26,gpOqRpgBX3sI58Ykmw_n,1,1,oem-vm,sshd,Jul 26 14:17:20,192.168.5.136,wazuh,001,wazuh-vm,192.168.5.128,root,39486,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",7,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Jul 26 14:17:20 oem-vm sshd[4032]: Failed password for root from 192.168.5.128 port 39486 ssh2,log,"Jul 26, 2025 @ 12:17:20.757",/var/log/auth.log,1753532240.20686,"Jul 26, 2025 @ 12:17:20.757", , , , , , , , , , , , , 
